"PÉRIODE DE RÉFÉRENCE";"GÉO";"DGUID";"Type de structure";"Type de travaux";"Désaisonnalisation";"UNITÉ DE MESURE";"IDENTIFICATEUR D'UNITÉ DE MESURE";"FACTEUR SCALAIRE";"IDENTIFICATEUR SCALAIRE";"VECTEUR";"COORDONNÉES";"VALEUR";"STATUS";"SYMBOLE";"TERMINÉ";"DÉCIMALES"
"2018-04";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"4269377712";"";"";"";"0"
"2018-05";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"4620277226";"";"";"";"0"
"2018-06";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"4998959080";"";"";"";"0"
"2018-07";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"5155708672";"";"";"";"0"
"2018-08";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"5332561700";"";"";"";"0"
"2018-09";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"5215113341";"";"";"";"0"
"2018-10";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"4946869234";"";"";"";"0"
"2018-11";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"4726414407";"";"";"";"0"
"2018-12";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"4610686166";"";"";"";"0"
"2019-01";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"4312223167";"";"";"";"0"
"2019-02";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"4080730199";"";"";"";"0"
"2019-03";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"3955954397";"";"";"";"0"
"2019-04";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"4493180473";"";"";"";"0"
"2019-05";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"5310216907";"";"";"";"0"
"2019-06";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"5578568386";"";"";"";"0"
"2019-07";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"5883288217";"";"";"";"0"
"2019-08";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"5977469441";"";"";"";"0"
"2019-09";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"5796542664";"";"";"";"0"
"2019-10";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"5485064780";"";"";"";"0"
"2019-11";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"5450354581";"";"";"";"0"
"2019-12";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"5437859549";"";"";"";"0"
"2020-01";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"4957505942";"";"";"";"0"
"2020-02";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"4794451658";"";"";"";"0"
"2020-03";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"4599023026";"";"";"";"0"
"2020-04";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"3372879523";"";"";"";"0"
"2020-05";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"4279394614";"";"";"";"0"
"2020-06";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"4995178183";"";"";"";"0"
"2020-07";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"5514130288";"";"";"";"0"
"2020-08";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"6317787858";"";"";"";"0"
"2020-09";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"6507162394";"";"";"";"0"
"2020-10";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"6066579803";"";"";"";"0"
"2020-11";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"5848107697";"";"";"";"0"
"2020-12";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"5930812043";"";"";"";"0"
"2021-01";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"5737433053";"";"";"";"0"
"2021-02";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"5390006655";"";"";"";"0"
"2021-03";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"5397507717";"";"";"";"0"
"2021-04";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"5982673442";"";"";"";"0"
"2021-05";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"6346570119";"";"";"";"0"
"2021-06";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"6522909048";"";"";"";"0"
"2021-07";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"6832152152";"";"";"";"0"
"2021-08";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"6883186284";"";"";"";"0"
"2021-09";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"6514074051";"";"";"";"0"
"2021-10";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"6312007563";"";"";"";"0"
"2021-11";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"6218628536";"";"";"";"0"
"2021-12";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"6192613073";"";"";"";"0"
"2022-01";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"6253646508";"";"";"";"0"
"2022-02";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"5979477285";"";"";"";"0"
"2022-03";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"5643313255";"";"";"";"0"
"2022-04";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"5891978259";"";"";"";"0"
"2022-05";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"6475984481";"";"";"";"0"
"2022-06";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"7006206030";"";"";"";"0"
"2022-07";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"7760365734";"";"";"";"0"
"2022-08";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"8133875147";"";"";"";"0"
"2022-09";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"7679479872";"";"";"";"0"
"2022-10";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"7412095146";"";"";"";"0"
"2022-11";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"7051611180";"";"";"";"0"
"2022-12";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"6586536347";"";"";"";"0"
"2023-01";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"6254368748";"";"";"";"0"
"2023-02";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"5939944872";"";"";"";"0"
"2023-03";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"5523849183";"";"";"";"0"
"2023-04";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"5704639658";"";"";"";"0"
"2023-05";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"6017248482";"";"";"";"0"
"2023-06";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"6188680052";"";"";"";"0"
"2023-07";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"6522585765";"";"";"";"0"
"2023-08";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"6874017947";"";"";"";"0"
"2023-09";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"7295850406";"";"";"";"0"
"2023-10";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"7478497684";"";"";"";"0"
"2023-11";"Canada";"2021A000011124";"Multifamilial, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579154995";"1.8.1.1";"7458382435";"";"";"";"0"
"2017-01";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4013809077";"";"";"";"0"
"2017-02";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"3901323909";"";"";"";"0"
"2017-03";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"3815068808";"";"";"";"0"
"2017-04";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"3825334330";"";"";"";"0"
"2017-05";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"3894627789";"";"";"";"0"
"2017-06";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4063084716";"";"";"";"0"
"2017-07";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4305656919";"";"";"";"0"
"2017-08";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4468658631";"";"";"";"0"
"2017-09";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4575940825";"";"";"";"0"
"2017-10";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4609811336";"";"";"";"0"
"2017-11";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4634669203";"";"";"";"0"
"2017-12";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4621330176";"";"";"";"0"
"2018-01";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4509866778";"";"";"";"0"
"2018-02";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4398638577";"";"";"";"0"
"2018-03";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4297960712";"";"";"";"0"
"2018-04";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4264271505";"";"";"";"0"
"2018-05";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4283185759";"";"";"";"0"
"2018-06";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4398381166";"";"";"";"0"
"2018-07";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4585531028";"";"";"";"0"
"2018-08";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4712991059";"";"";"";"0"
"2018-09";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4799812608";"";"";"";"0"
"2018-10";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4816650780";"";"";"";"0"
"2018-11";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4807119087";"";"";"";"0"
"2018-12";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4774553401";"";"";"";"0"
"2019-01";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4674877305";"";"";"";"0"
"2019-02";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4526946609";"";"";"";"0"
"2019-03";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4388052090";"";"";"";"0"
"2019-04";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4365405621";"";"";"";"0"
"2019-05";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4469453299";"";"";"";"0"
"2019-06";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4695607980";"";"";"";"0"
"2019-07";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4917358345";"";"";"";"0"
"2019-08";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"5068168233";"";"";"";"0"
"2019-09";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"5164130878";"";"";"";"0"
"2019-10";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"5193439061";"";"";"";"0"
"2019-11";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"5232520882";"";"";"";"0"
"2019-12";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"5204976652";"";"";"";"0"
"2020-01";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"5092099662";"";"";"";"0"
"2020-02";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4974538752";"";"";"";"0"
"2020-03";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4703965078";"";"";"";"0"
"2020-04";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"3808407348";"";"";"";"0"
"2020-05";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4676042770";"";"";"";"0"
"2020-06";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"5001070528";"";"";"";"0"
"2020-07";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"5025677480";"";"";"";"0"
"2020-08";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"5013355736";"";"";"";"0"
"2020-09";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4801865244";"";"";"";"0"
"2020-10";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4696729271";"";"";"";"0"
"2020-11";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4703098901";"";"";"";"0"
"2020-12";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4645706756";"";"";"";"0"
"2021-01";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4550150689";"";"";"";"0"
"2021-02";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4430442581";"";"";"";"0"
"2021-03";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4346973114";"";"";"";"0"
"2021-04";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4353950831";"";"";"";"0"
"2021-05";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4444866174";"";"";"";"0"
"2021-06";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4560392850";"";"";"";"0"
"2021-07";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4764076259";"";"";"";"0"
"2021-08";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4908071078";"";"";"";"0"
"2021-09";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"4994675873";"";"";"";"0"
"2021-10";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"5080058623";"";"";"";"0"
"2021-11";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"5112286459";"";"";"";"0"
"2021-12";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"5135460124";"";"";"";"0"
"2022-01";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"5115360823";"";"";"";"0"
"2022-02";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"5029961967";"";"";"";"0"
"2022-03";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"5040719671";"";"";"";"0"
"2022-04";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"5143392505";"";"";"";"0"
"2022-05";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"5201852750";"";"";"";"0"
"2022-06";"Canada";"2021A000011124";"Non résidentiel, total";"Types de travaux, total";"Non désaisonnalisé - courant";"Dollars";"81";"unités";"0";"v1579155095";"1.13.1.1";"5501641342";"";"";"";"0"
